602164,목포에 전국 최초로 '보해소주 플로깅 센터' 오픈,김성태 기자,2023.05.24 12:58:03,"보해소주 스몰 액션 스토어’에는 바다에서 수거된 폐어망 등을 활용한 젠가 등 다양한 굿즈를 만들어 볼 수 있다. ⓒ 보해양조[프라임경제] 보해양조 (대표 임지선)가 전국 최초로 플로깅 체험을 전문으로 하는 '보해소주 플로깅 센터'를 오픈하고 본격적인 '스몰 액션(SMALL ACTION) 캠페인'을 전개한다.'스몰 액션 캠페인'은 보해소주의 원료인 소금이 나는 바다를 보호하기 위한 활동으로 작은 관심과 실천이 바다를 지킬 수 있다는 생각에서 비롯됐다.지난 5월12일 문을 연 광주 동명동 팝업 스토어를 통해 그 시작을 알렸으며, 오는 25일 오픈하는 목포 보해소주 플로깅 센터 & 스몰 액션 스토어를 계기로 더 많은 사람들이 플로깅에 참여하고 해양 환경 보호 활동에도 관심을 가질 것으로 기대된다.'보해소주 플로깅 센터'는 목포 여객터미널과 도보로 5분 정도 떨어진 목포시 해안로 217-1에 위치해 있다. 목포 여객터미널은 흑산도와 홍도 등 전라남도의 섬을 찾는 관광객 대부분이 찾는 곳으로 연간 방문객만 20만 명에 이른다.보해는 여객터미널을 방문하는 이용객들이 배를 기다리는 시간을 이용해서 플로깅에 참여할 수 있도록 이곳에 플로깅 센터를 열게 됐다.또한 섬에 들어가는 관광객들도 플로깅 키트를 받아 관광을 하면서 플로깅에도 동참할 수 있다. 참가자들 중 플로깅 사진을 해시태그 'pickup_bohae'와 함께 인스타그램에 올리면 추첨을 거쳐 플로깅과 관련된 굿즈를 제공한다.플로깅 센터에는 '씨 글라스(Sea glass)' 작품들도 전시된다. 씨 글라스는 바다에 버려진 유리가 파도에 깨지고 풍화돼 만들어진 것으로 각양각색의 모습이 업사이클 굿즈의 매력을 보여준다. 이 밖에도 보해소주 등으로 꾸며진 포토존도 해양 환경의 중요성을 알리는 역할을 할 것으로 기대된다.보해소주 스몰 액션 스토어는 플로깅 센터에서 수거된 쓰레기를 이용해 다양한 굿즈 등을 제작하는 공간이다.목포시 호남로 보해양조 본사 근처에 위치한 보해소주 스몰 액션 스토어는 해양 쓰레기가 굿즈와 예술품으로 거듭나는 과정을 보여준다. 이를 통해 방문객들은 바다의 중요성을 배우고 동시에 쓰레기를 줍는 작은 행동이 바다를 보호하는 데 일조할 수 있다는 사실을 자연스럽게 체험하게 된다.또한 환경과 관련된 세미나 등 우리의 소중한 바다를 지켜 나가고자 하는 누구라도 자유롭게 활용 가능한 열린 공간으로 운영될 전망이다.보해양조 관계자는 ""광주 동명동에 먼저 문을 연 스몰 액션 팝업 스토어를 찾은 분들이 해양 환경에 대한 관심과 스몰 액션 캠페인에 많은 지지를 보내주셨다""라며 ""전국에서 처음으로 문을 연 플로깅 센터와 목포 스몰 액션 스토어가 시너지를 발휘해 더욱 많은 사람들에게 해양 보호의 중요성을 알려 플로깅에 동참할 수 있도록 할 예정이다""라고 말했다."
602312,"천안시·단국대·독립기념관, K-컬처 산업분야 발전 위한 업무협약 체결",오영태 기자,2023.05.25 16:14:04,"[프라임경제] 충남 천안시는 K-컬처 박람회를 함께 개최하는 '독립기념관' 그리고 관내 유수의 대학 중 하나인 독립기념관과 단국대학교는 25일 시청 소회의실에서 K-컬처 산업분야 발전을 위한 인적‧물적 자원 공유 및 상호 융합을 위해 업무협약을 체결했다.천안시와 단국대학교, 독립기념관이 25일 시청 소회의실에서 K-컬처 산업분야 발전을 위한 업무협약을 체결 후 기념촬영을 하고 있다. ⓒ 천안시시와 독립기념관, 단국대는 인적·물적 자원 공유 및 상호 융합을 위해 K-컬처 산업분야 발전과 인재양성, 인프라 교류를 비롯해, 관련 교육 지역확산, K-컬처 박람회 등 각종 행사와 학술활동 적극 참여, K-컬처 관련 교과 및 비교과 활동 상호 참여 등의 활동을 펼쳐나갈 계획이다.단국대학교는 지난 4월 교육부에서 발표한 2023년 인문사회 융합인재 양성사업과 관련 글로벌 사회와 선도형 문화‧예술 창신을 위한 컨소시엄에 참여할 계획으로, 융합인재 양성 및 교육과정 개발 등 K-컬처 문화 선도를 위한 공모사업을 추진하고 있다. 천안시와 독립기념관은 이를 지원하고 적극 협조하기로 했다.천안시와 단국대학교, 독립기념관이 25일 시청 소회의실에서 K-컬처 산업분야 발전을 위한 업무협약을 체결 후 기념촬영을 하고 있다. ⓒ 천안시K-컬처를 바탕으로 민족문화 정신 K-소울이 깃들어 있는 한류 문화를 펼쳐보이는 차별화된 박람회를 선보이고 2023년을 시작으로 2026년 세계박람회를 위한 계획을 추진하고 있다.박상돈 천안시장은 ""우리 지역에는 12개 대학교가 있고 K-컬처와 관련된 70여 개의 학과가 있다""며, ""이번 단국대학교와의 협약이 천안시가 K-컬처, 신한류를 선도하는 도시로 도약하는 시발점이 됐으면 한다""고 밝혔다.한편, 천안시는 올해 8월11일~15일 독립기념관 일원에서 8·15 광복절 경축식 그리고 경축 행사와 연계한 '2023 천안 K-컬처 박람회'를 최초로 개최한다."
541690,"의령군, 제11회 천강문학상 시상식 개최",강경우 기자,2021.04.23 16:39:47,"의령군이 제11회 천강문학상 시상식을 개최하고 있다. ⓒ 프라임경제[프라임경제] 의령군이 천강문학상 운영위원회가 주최하고 의령문인협회가 주관하는 '제11회 천강문학상' 시상식을 개최했다.이날 시상식은 수상의 영광을 안은 10명의 수상자와 오태완 의령군수, 김복근 천강문학상 부위원장, 의령문인협회 회원들이 참석한 가운데 소규모로 진행됐다.김복근 천강문학상 부위원장의 경과보고와 오태완 군수의 인사말에 이어 시, 시조, 소설, 아동문학, 수필 5개분야 대상과 우수상 수상자 10명에게 상패와 상금을 수여했다.오태완 의령군수는 ""올해 천강문학상은 접수 시기 변경에도 불구하고 역대 최다 인원이 참여해 문인들의 관심을 받는 문학상이 됐다""며 ""천강문학상의 권위와 발전을 위해 적극 노력하겠다""고 말했다.한편, '제5회 청소년 천강문학상 시상식'은 코로나19 예방을 위해 생략하고 주관인 의령문인협회에서 학교에 직접 방문해 상장과 상금을 전달할 예정이다."
597016,'꽃 피는 남해' 문화이벤트 개최…남해대교 개통 50주년 기념,강경우 기자,2023.03.28 11:18:17,"[프라임경제] 노량 앞바다의 아름다운 경관과 흐드러지게 핀 벚꽃을 감상할 수 있는 '꽃피는 남해' 문화이벤트가 3월31일과 4월1일 남해대교 일원에서 펼쳐진다.남해대교. ⓒ 남해군남해대교 개통 50주년을 기념해 열리는 '꽃피는 남해' 문화이벤트는 남해대교 위를 자유롭게 걸으며 평소 접하지 못한 풍경을 감상할 수 있음은 물론 다양한 공연과 체험행사를 즐길 수 있어 색다른 봄날의 즐거움이 될 것으로 기대된다.31일 금요일 저녁은 전야제 및 개막식이 열린다. 최근 '미스터트롯2' 에 출연해 화제가 된 남해출신 가수 '하동근'을 비롯해, 퓨전국악팀이 무대를 장식한다.공연이 끝난 저녁 7시20분부터는 남해대교를 배경으로 해상유람선에서 불꽃을 쏘는 불꽃놀이가 계획돼 있다.4월1일은 다양한 문화행사가 열린다. 오전에는 전국의 걷기 동호회 회원들이 참여하는 남해바래길 봄소풍 행사가 열릴 예정이다.남해대교 위에서는 차량을 통제하고 △프리마켓 △남해대교 걷기행사 △버스킹 △관광객참여 이벤트 등 풍성할 행사가 펼쳐질 예정이다.남해군 관계자는 ""남해대교 통제가 4월1일 토요일 오전8시부터 오후 8시까지 실시되고 많은 인파가 몰릴 것으로 예상되는 만큼 안전 관리에도 만전을 기하고 있다""며 ""안전수칙을 지키는 가운데 잊지 못 할 봄날의 추억을 남기시길 바란다""고 말했다."
555112,남해유배문학관 기획전시 '일상이 예술' 1일 기획전,강경우 기자,2021.10.29 09:31:11,"[프라임경제] 남해유배문학관이 서울 청화랑과 함께 11월1일부터 한달 간 '일상이 예술'이란 주제의 기획전을 펼친다.조이선 작품 아무렇지도 않게 맑은 집. ⓒ 남해군'일상이 예술' 전시는 평범한 우리 일상 곳곳에서도 언제든 볼수 있고 구입할 수 있으며, 생활 속에 스며들어 있는 것들을 활용해 꾸며진다.45세 미만의 신진작가로만 이뤄진 전시이며, 재료의 다양함과 주제의 신선함이 힘을 발한다.기획전 초대작가 조이선 작가는 종이로만, 추영애 작가는 천으로만 작품을 구성했다. 홍지영 작가와 이상엽 작가는 캔버스위에 아크릴 혹은 오일 페인팅을 펼쳐낸다.추영애 작품 따뜻한 공간. ⓒ 남해군주최와 주관은 남해유배문학관과 서울 청화랑(대표 유혜선)으로, 청화랑은 1987년 서울 종로구 신교동에 개관해 현재 강남구 청담동에 위치한 화랑이다.남해유배문학관 김임주 기획운영팀장은 ""11월 김만중문학상 시상식과 문화행사 기간 전시로 유배문학관의 홍보 효과를 극대화하고 신진작가들의 새로운 예술작품을 전시해 방문객들의 다양한 문화예술 향유를 제공하겠다""고 말했다."
607280,"2023산청세계전통의약항노화엑스포, SNS 서포터즈 모집",강경우 기자,2023.07.18 14:24:19,"[프라임경제] (재)산청세계전통의약항노화엑스포조직위원회가 산청엑스포의 소식과 개최 정보를 SNS(누리소통망서비스)를 통해 홍보하는 '2023산청세계전통의약항노화엑스포 SNS 서포터즈'를 8월24일까지 모집한다.2023산청세계전통의약항노화엑스포 포스터. ⓒ 산청군모집인원은 유튜브·블로그 2개 분야 총 18명이며, 지원자격은 산청엑스포에 관심이 많고 취재활동이 가능한 자로 현재 유튜브 또는 블로그 계정을 소지하고 활발한 SNS 활동을 하면서 영상 및 사진 촬영과 편집, 글쓰기에 능숙한 사람이면 누구나 지원할 수 있다.SNS 서포터즈로 선발 된 자는 엑스포 홍보를 위한 다양한 소식 취재, 엑스포 관련 각종 콘텐츠를 발굴·제작해 자신의 SNS 계정에 게시하고, 엑스포 공식 SNS에 방문해 콘텐츠 공유 등을 통한 홍보 활동을 하게 한다.특히 유튜브 영상, 블로그 사진 원고등 콘텐츠가 채택되면 소정의 활동보상금을 지급 받는 등 다양한 혜택을 누릴수 있다. 서포터즈 활동기간은 2023년 9월부터 10월19일까지다.참여 신청은 산청엑스포 홈페이지 공고게시판에서 서식을 내려받아 작성해 담당자 이메일로 제출하면 된다.조직위 박정준 사무처장은 ""산청엑스포를 대내외에 널리 알리고 애정과 열정으로 함께 할 많은 분들의 적극적인 지원을 바란다""고 말했다.산청엑스포는 '미래의 약속, 세계속의 전통의약'이라는 주제와 '인생한방 in 산청'을 슬로건으로, 보건복지부·경남도·산청군이 공동 주최하는 정부승인 국제행사로 9월15일부터 10월19일까지 산청 동의보감촌 일원에서 개최한다."
579766,[방문 남해] 독일마을 맥주축제 30일 개최…3년만 대면,강경우 기자,2022.09.19 13:04:19,"[프라임경제] '독일마을 맥주축제'가 꼬박 3년만에 9월30일부터 삼동면 독일마을 일원에서 개최한다.독일마을 맥주축제. ⓒ 남해군10월2일까지 대면으로 열리는 이번 축제는 초록바다를 배경으로 펼쳐진 주황색 지붕의 이색적인 독일식 주택, 유럽풍의 거리문화 등 먹음직스런 소시지와 맥주가 기다리고 있다.'남해에서 만나는 독일, 맥주로 하나 되는 남해'라는 주제로 개최하는 맥주축제는 2010년 독일마을의 주민 주도로 시작돼 10만명이 넘는 관광객이 찾아올 정도의 남해군 대표축제로 성장했다.올해 10회를 맞이한 독일마을 맥주축제는 '주민참여형 축제'를 지향하며 독일마을 주민뿐만 아니라 독일마을 상가·이웃 마을의 주민들도 축제에 적극 참여하도록 하는 등 상생하고 화합하는 축제의 장을 마련하는데 최선을 다하고 있다.앞서 지난 13일 남해군청 대회의실에서 열린 보고회 자리는 그동안 고질적인 문제였던 교통혼잡으로 인한 주민불편을 해소하겠다는 방침과 함께 주민과 축제 관람객의 관점에서 '쓰레기 없는 축제'를 위한 'ESG실천 축제'를 지향하기로 했다.◆셔틀버스 운행·화암주차장 정비…총 1400대 규모 주차장 확보교통혼잡문제는 남해독일마을 맥주축제의 가장 큰 문제였다. 보고회 자리에서도 가장 많은 이들이 우려를 표 했다.이에 대비해 우선 행사장 주변지역인 독일마을 입구에서부터 화암교 삼거리까지는 차량 통제구역으로 설정하고 행사장 가장 큰 규모 주차장인 화암주차장을 정비했다. 기존 수용 500대였던 공간을 미포장 구역까지 더 정비해 총 800대 규모를 확보했다.또한 독일마을 인근의 가용공간을 더 포함해 총 1460대 규모의 주차장을 확보했다. 뿐만 아니라 주차장과 행사장까지 셔틀버스를 운행해 관람객들의 안전과 편의를 도모한다.여기 더해 창선·삼천포대교로 집중되는 교통량을 분산시키기 위해 남해대교와 노량대교를 통해 독일마을로 진입할 수 있도록 적극 홍보할 계획이다.독일마을 맥주축제. ⓒ 남해군◆'닮은 듯 다르게' 주민참여 중심 ESG 환경실천축제남해 대표 축제라는 브랜드에 걸맞게 이웃 주민과의 상생과 협력을 중심에 두고 '맥주축제추진단'을 구성해 주민들과의 소통으로 축제를 준비하고 있다.기존 도이처플라츠 광장 중심으로 이뤄지던 축제의 공간적 외연을 넓혀 독일마을 상가거리로까지 확대해 유럽문화거리로 조성·체험과 즐길 거리가 이어지도록 한다.또 이웃 봉화마을, 물건마을 등 다수 마을주민이 참여해 남해특색이 담긴 음식을 제공해 선택지를 넓힐 예정이다.특히 최근 필(必)환경에 대한 실천 의지가 높은 데 따라 버려지기 쉬운 리플렛과 포스터 인쇄는 지양하고 대신 축제의 정보가 담긴 QR코드 모바일 안내 배너를 설치하여 쓰레기를 줄이면서 축제를 즐기는 방법을 제공한다.또한 입점하는 부스도 최대한 플라스틱사용은 자제하면서 다회용 그릇과 친환경 소재 용기를 적극 사용토록 권장한다.◆오크통 마차와 함께 돌아온 독일마을 맥주축제의 '즐거운 시작 prost!'형형색색의 꽃장식과 오크통 마차 등 축제의 시작을 알리는 개막행사는 퍼레이드가 막을 연다. 개막식 퍼레이드는 독일마을 상가마을부터 시작해 오크통 마차와 함께 광장 주무대까지 펼쳐진다.이어 무대에서는 오크통 개봉 퍼포먼스가 열린다. 다같이 '프로스트(prost)'라는 건배를 외치며 함께 맥주잔을 부딪치는 것은 것으로 즐거운 축제의 본격개막을 선언한다.또 독일식 건축물 가벽형식의 무대와 함께 독일 국기와 가랜더, 밝은 조명 등이 일순간 독일 옥토버페스트에 있는 듯한 분위기를 연출할 것으로 기대된다.특히 주무대와 관람석 이외에 '아일랜드 형식의 맥주 펍 부스'를 별도로 제작해 축제 공간의 랜드마크 공간으로 조성한다. 특히 오크통을 이용한 '스탠딩 테이블'과 생동감 있는 장식은 축제장 어디에 카메라 셔터를 눌러도 다양한 포토 스팟이 될 것으로 기대된다.이와 함께 체험존 구역을 별도로 마련해 맥주빨리마시기, 맥주잔 높이 쌓기 등의 게임과 마술공연, 비눗방울 등 참여형 무대 프로그램이 이뤄지며, 전통의상 대여와 기념품 판매 등 즐길거리를 제공한다.독일마을 맥주축제. ⓒ 남해군◆전문가 포럼, 숙박대전…새로운 시도로 '머무는 축제'10월1일 오후 2시부터 독일마을 인근 '엘림 마리나 리조트 콘서트홀'에서 특별한 전문가 포럼이 열린다. 독일마을의 지속가능성이란 주제 포럼을 개최, 지역과 미래를 함께 논의한다.또 2일 오전 10시부터 낮 1시까지는 독일마을 광장 주무대에서 화려한 칵테일 경연대회가 열린다. 이는 지역 내 인재양성에 앞장서고 있는 경남도립남해대학과의 연계 행사로 색다른 볼거리르 제공한다.여기 더해 축제기간동안 체류형 관광을 위한 '남해형 숙박대전 프로모션'을 '마이리얼트립'과 연계해 지난 16일부터 진행 중이며, 1박 이상 체류하는 방문객에게 최대 43%할인되는 쿠폰도 제공하고 있다.축제를 주관한 남해군관광문화재단 조영호 본부장은 ""모두가 한바탕 웃을 수 있는 축제를 만들고자 새로운 시도를 모색했다""며 ""꽃섬 남해에서 만나는 독일, 맥주로 하나가 되는 축제장이 되도록 마지막까지 최선을 다하겠다""고 말했다."
582901,광주 광산구 황룡강·어등산 일대 '명품 30리길',정운석 기자,2022.10.23 17:40:45,"박병규 광산구청장(사진 왼쪽부터 3번째)이 22일 시민과 함께 광주의 문화·관광 중심지가 될 황룡강·어등산 일대 ‘명품 30리길’ 2차 탐방에 나섰다. ⓒ광산구 제공[프라임경제] 광산구가 시민과 함께 광주의 문화·관광 중심지가 될 황룡강·어등산 일대 '명품 30리길' 2차 탐방에 나섰다.이 명품 30리길은 송산근린공원에서(영산·황룡강 합류) 동곡 두물머리까지 약 12km를 생태·문화·예술 탐방로를 조성한 것으로 박병규 광산구청장의 민선 8기 역점사업이다.지난 9월 1차에 이어 이날 두 번째로 운영한 원정대는 광산구의 핵심 시책인 명품 30리길 주요 구간을 중심으로 진행됐다.일명 '광산 고갯길 원정대'는 광산구의 트레킹(도보여행) 코스를 시민들이 직접 걸으며 인문, 자연, 생태 등을 경험하고 새로운 관광상품을 개발하는 프로그램이다.박병규 광산구청장은 집결지인 황룡강 친수공원을 찾아 출발에 앞서 명품 30리길에 대한 구체적인 방향과 앞으로 계획을 설명하며 적극적인 관심과 호응을 당부했다.원정대는 이어 억새가 물결치는 황룡강 자전거길을 따라 동곡 두물머리를 거쳐 호가정까지 걸으며, 30리길에 대한 의견과 기대감을 나눴다.트레킹을 마친 뒤 도착지인 호가정에서는 '호가정 가을 버스킹'과 '미션&퀴즈대회', '뷰티테라피 힐링체험' 등 다양한 문화 프로그램도 진행됐다.광산구 관계자는 ""시민과 함께 명품 30리길의 주요 구간을 걷고 소통하며 걷고 싶고, 걷기 좋은 명소에 대한 높은 열망과 기대감을 확인할 수 있었다""며 ""명품 30리길 사업의 성공적 추진을 위해 지속적으로 시민의 의견을 듣는 기회와 자리를 마련하겠다""고 밝혔다."
581983,[변화 의령] '부자탄생~솥바위 전설'…국내 유일 '제1회 부자 축체' 28일 개최,강경우 기자,2022.10.12 20:58:30,"오태완 의령군수가 국내 유일 제1회 부자 축제의 성공을 기원하고 있다. ⓒ 프라임경제[프라임경제] 2022년 10월 경상남도 의령군이 '리치·리치 페스티벌'을 선포하는 '전국 최초 부자 서포터즈'를 발족했다.대한민국에서 유일무이한 '부자기운'의 '2022 의령 리치·리치 페스티벌'은 오태완 의령군수가 지향하는 의령의 과거와 현재를 넘어 미래 의령을 구상하는 보다 큰 그림에서 출발했다.오태완 의령군수가 국내유일 제1회 부자 축제 성공을 위해 소원잎에 축원을 기원하고 있다. ⓒ 프라임경제오 군수는 그 누구보다 의령을 사랑하고 아끼는 의병의 자손이다. 그는 장고한 역사 아래 의령이 품고 간직한 출중한 자산을 수십만 내외 군민은 물론 대한민국 일류기업의 삶의 가치를 문화행사 속에 녹이기 위해 10월 축제를 마련했다.오태완 의령군수가 제1회 부자 축재 성공을 위해 나뭇잎에 축원을 기원하고 있다. ⓒ 프라임경제오태완 군수는 ""탈무드와 이건희 회장의 말처럼 '부자의 줄'에 서서 부자들을 탐닉하고 '대박'을 쫓는 축제가 아니다""며 ""부자의 사회적 책임을 강조하고 성공한 사람들의 삶의 자세를 배우기 위한 것""이라고 밝혔다.오태완 군수가 제1회 부자 축제 성공을 위한 사업 설명을 하고 있다. ⓒ 프라임경제그러면서 ""내 마음이 부자면 타인의 부귀영화가 전혀 부러울 것이 없다""며 ""대한민국이 함께 소망과 희망을 느낄수 있는 마음 따뜻한 '복'운을 전달하는 '명 강, 가마솥 바위'의 기운을 받아가길 바란다""고 기원했다.한편 조선시대 한 도사가 의령 정암철교의 우뚝 솟은 큰 바위, 가마솥을 닮았다고 해서 '솥바위'로 불리는 바위 수면 아래 세 개의 발이 가리키는 주변 20리(약 8km)에 큰 부자가 나올 것을 예언했다.북쪽엔 △삼성 창업주 이병철 회장 △남쪽은 LG 창업주 구인회 회장 △동남쪽에는 효성 창업주 조홍제 회장, 한국 3대 재벌 총수를 실제로 배출했다.우연히도 삼성-LG(금성)-효성 세 그룹 모두 그룹명에 별 성(星)자가 들어간다. 세계 공통으로 하늘의 별은 신묘한 소원의 대상이다.지난 1940년 개봉한 디즈니 피노키오 사운드트랙 'When you wish upon a star'는 '별에게 소원을'이라는 뜻을 담고 오랜 시간 수많은 어린이의 꿈을 키웠다. 어쩌면 '부자와 소원'은 의령에는 운명 그 자체라고 볼 수 있다.오태완 군수와 부자 서포터즈들이 성공적인 축제를 위해 의지를 다지고 있다. ⓒ 프라임경제이런 배경에서 출발한 의령군은 모든 사람에게 이 축제가 인생 변화의 시작이자 새로운 계기가 될 것을 기대하며, 축제 주제를 '인생 전환점'으로 정했다.의령군은 '리치·리치 페스티벌'에서 간직한 소원도 빌어보고, 부자 기운도 받고, 인생 행운도 바꿔보는 '행복한 상상'을 선물한다는 계획이다.오태완 의령군수가 변화 의령과 살기좋은 미래의령을 위해 깊은 마음으로 소망하고 있다. ⓒ 프라임경제오는 10월28일부터 30일까지 개최하는 이번 축제는 소원잎 달기와 소원잎 띄우기가 진행되며, 개막식에는 '음악으로 부자 되는 날'을 주제로 국내 정상급 오케스트라와 성악가가 함께하는 '리치 클래식 콘서트'와 음악·불꽃·레이저·조명이 어우러진 '리치 멀티쇼'를 선보인다.뿐만 아니라 '기운 받는 날, 인생 전환의 날'을 주제로 한 △부잣길 걷기 △리치 워크미션 △소원 명상요가 △별멍하며 소원빌기 등 소소하지만 확실한 행복을 찾는 특색 있는 프로그램이 관광객들을 맞이한다."
541950,함안군 '함안수박축제 라이브커머스' 29일 개최,강경우 기자,2021.04.27 10:49:47,"함안수박축제 라이브커머스 포스터. ⓒ 함안군[프라임경제] 함안군이 오는 29일 오후 3시 네이버쇼핑 라이브커머스를 통해 '함안수박과 100% 수박 착즙주스인 햇농수박주스' 판매를 시작한다.이번 행사는 지난해 12월 성황리에 종료된 함안수박 라이브커머스 첫 판매에 이어 두 번째로 마련된 행사다. 본 행사는 고당도·고품질의 함안수박(1통당 6kg 이상)을 2만2000원에 판매한다.또 '햇농수박주스'를 처음 선보인다. 햇농수박주스는 물 한 방울 넣지 않고 함안수박을 100% 착즙해 만든 착즙주스로, 8병 기준 기존판매가 6만5000원에서 특별 할인가 2만5000원으로 판매할 예정이다.함안수박은 당도가 높고 아삭한 과육이 특징이다. 이는 풍부한 일조량과 비옥한 토지 등 함안군의 지형적 특성과 대표적인 수박 주산지로서 명성을 떨치고 있는 함안군만의 재배 기술력이 더해진 결과다.또한 햇농수박주스는 비가열 초고압(HPP) 처리를해 수박 고유의 맛과 향, 영양까지 살린 자연 그대로의 국내산 100% 수박 착즙 주스다.함안군 농업기술센터 관계자는 ""라이브커머스 행사를 통해 소비자분들에게 품질 좋은 함안수박을 저렴한 가격에 제공한다""며 ""라이브커머스 행사 외에도 소비자들에게 즐겁고 신선한 경험을 제공하는 제27회 함안수박 온라인 축제도 많은 관심 바란다""고 말했다.한편, 라이브커머스가 송출되는 4월29일 목요일 오후 3시부터 5월2일까지 '댓글 참여 이벤트'를 함께 진행한다.해당 라이브커머스를 시청 후 이를 개인 SNS에 인증하면, 참가자 중 추첨을 통해 6명에게 함안 특산물인 백자멜론 1box를 증정하고 10명에게 커피 교환권을 증정한다."
