594560,"식후경, '소비자 식경험 판로개척 프로그램' 참가 기업 모집",안서희 기자,2023.03.02 09:21:49,"[프라임경제] 온라인 시식 커머스 플랫폼 '식후경'을 운영하는 푼타컴퍼니(대표 장진호)가 창업진흥원에서 운영하는 K-Startup 창업지원포털을 통해 '소비자 식경험 판로개척 프로그램' 참가 기업을 모집한다고 2일 밝혔다.푼타컴퍼니는 '소비자 식경험 판로개척 프로그램' 참가 기업을 모집한다고 밝혔다. ⓒ 푼타컴퍼니식후경은 국내 온라인 시식 서비스로, 소비자가 배송비만 지불하면 원하는 시식 상품이 집 앞으로 배송된다. 시식한 후에는 일정 기간 동안 최저가 구매까지 가능한 어플리케이션 기반의 새로운 푸드 플랫폼이다.생산자 입장에서는 오프라인 행사나 박람회에 참가하는 번거로움 없이 온라인에서 소비자에게 시식 경험을 제공할 수 있고, 소비자 입장에서는 궁금했던 음식을 구매하기 전 미리 경험해 볼 수 있다는 것이 일반적인 커머스와의 차별점이다.이번 판로개척 프로그램 참가 기업에게는 △온라인 시식 제품 비용 지원 △시식 서베이 진행 및 데이터 제공 △디지털 마케팅 비용 지원 등의 혜택이 제공된다.특히 시식 서베이는 시식한 고객들이 상품에 대한 진솔한 피드백을 전달하면 파트너팀은 해당 데이터를 기반으로 소비자 인식을 파악·제품 개선에 활용할 수 있다는 것이 가장 큰 강점이다."
588885,"[카드] 케미렌즈, 프리미엄 블루라이트 차단 안경렌즈 공급",김수현 기자,2022.12.27 10:15:33,[프라임경제] 안경렌즈 종합 브랜드사 케미렌즈(대표 박종길)는 블루라이트의 차단 성능을 더 높인 프리미엄 블루라이트 차단 안경렌즈 '케미 IR 렌즈'를 생산 공급하고 있다.
565436,"로보트리, 국내 주요 테크기업 한자리 '2022 월드IT쇼' 참가",김수현 기자,2022.04.18 18:07:59,"[프라임경제] 로보트리(대표 안상욱)가 오는 20일부터 코엑스에서 열리는 '2022 World IT Show'에 참가한다고 18일 밝혔다.로보트리가 오는 20일부터 코엑스에서 열리는 '2022 World IT Show'에 참가한다. ⓒ 로보트리로보트리는 초등학생이 웹상에서 로봇을 클릭만으로 커스텀 할 수 있는 플랫폼 '파로브'를 서비스하고 있다. 커스텀 로봇은 메타버스에 업로드해 게임처럼 시뮬레이션하거나 디지털트윈 기술을 활용해 실물로 구매할 수 있다.무엇보다 만든 로봇의 3D 파일에 물리 값을 적용해 구동 여부를 웹에서 시뮬레이션해볼 수 있다는 것이 강점이다.구매한 실물 로봇은 앱으로 컨트롤이 가능하며, 튼튼하고 디자인이 다양한 3D 프린트 버전과 합리적인 가격과 기능 구현 중심의 골판지 2D 설계도면 중 선택해 구매할 수 있다.로보트리는 CES 2022, MWC 2022에서 파로브 MVP 서비스를 선보여 해외 기업과 공급 계약을 체결한 바 있다.안 대표는 ""현재 MVP 단계인 파로브는 RC카, 비행기, 블록 등 커스텀이 가능하고, 종류가 업데이트될 예정""이라며 ""초등학생이 손쉽게 로봇을 만들고, 메타버스에서 플레이하고, 실물로 구매할 수 있는 플랫폼으로 확장해나갈 것""이라고 밝혔다.한편, 로보트리는 IBK기업은행의 창업육성 프로그램 'IBK 창공 구로' 7기 육성기업으로 TIPS 운영사인 액셀러레이터 씨엔티테크(대표 전화성, CNT테크)가 함께 육성을 맡았다.이번 '2022 World IT Show'에서는 COEX 1층 HALL A 'IBK 창공관'에서 만나볼 수 있다."
554084,옥죄는 플랫폼 규제에…중소 스타트업계 '울상',김수현 기자,2021.10.12 17:53:50,"[프라임경제] 정부와 여당의 온라인 플랫폼 공정화법 및 플랫폼 규제 방안 추진 과정에서 상대적으로 규모가 작은 중소 정보기술(IT) 스타트업들이 골머리를 앓고 있다.권칠승 중소벤처기업부 장관이 서울 구로구 글로벌창업사관학교에서 열린 '도전! K-스타트업 청년리그 간담회'에서 인사말을 하고 있다. ⓒ 연합뉴스카카오나 네이버 등 대형 플랫폼 기업을 규제한다는 명목으로 만들어졌지만 스타트업계가 이해할만한 기준이 잡히지 않은 데다, 자칫하면 사업 추진 과정에 제동을 걸 수도 있는 상황이기 때문이다. 스타트업계에서는 보다 명확한 기준을 마련해야 한다며 무분별하고 일률적인 규제는 옳지 않다는 목소리가 나온다.국내 스타트업 대표 단체 코리아스타트업포럼(코스포)은 최근 입장문을 내고 ""최근 플랫폼의 폐해를 바로잡겠다는 각종 규제 방안은, 플랫폼 기반의 스타트업까지 규제대상으로 포함시켜 자칫 스타트업 생태계 전체가 고사될 위기에 처해 있다""고 밝혔다.특히 지난 1월28일 공정거래위원회에서 발의, 현재 국회에서 계류·논의되고 있는 '온라인 플랫폼 중개거래의 공정화에 관한 법률안'(이하 온플법)은 온라인 플랫폼 중개거래, 중개서비스업자, 이용사업자, 수수료 등 용어 및 범위를 규정하고, 중개거래계약체결 시 계약서 작성·서면 교부 의무화 등을 골자로 한다.네이버 카카오 등 플랫폼 기업에 대한 규제 이슈가 부각되며 제정 움직임이 급물살을 탔지만, 문제가 되는 부분은 적용 범위다.온플법은 온라인 플랫폼을 통해 입점업체와 소비자 간 거래 개시를 중개하는 서비스를 제공하고, 매출액 100억 원 이상의 범위에서 시행령으로 정하는 금액 이상 또는 판매 금액 1000억 원 이상의 범위에서 시행령으로 정하는 금액 이상인 사업자가 적용대상이다.이같은 기준에 대해 코스포 측은 온플법 기준에 대해 '단순히 숫자로만 판단하면 안된다'는 입장이다. 특히 매출액 100억원의 경우 ""작은 규모, 짧은 업력, 적은 종업원 수의 신생 기업도 빠른 성장으로 매출액 100억 달성은 얼마든지 가능하다""며 ""19년 21억원에서 20년 135억원으로 성장한 스타트업 사례 등 갑작스럽게 규모 기준을 충족하는 경우 규제 비용 등 측면에서 공정한 경쟁이 어려울 수 있다""고 지적했다.이어 유럽과 일본, 미국 등과 같이 플랫폼 규제는 글로벌 빅테크 기업들만을 대상으로 해야 한다고 주장하며 ""시장 지배적 지위, 거래상 우월적 지위 등을 법 적용에서 고려해 EU 디지털 시장법과 유사하게 3년 연속 충족 조건 등을 추가해 예측 가능성을 높일 필요가 있다""고 덧붙였다.한편, 실제로 플랫폼 스타트업 업체를 운영하는 대표들은 온플법을 비롯한 각종 규제 상황을 예의주시하고 있다.지난해 국내 신규 벤처투자액이 사상 최대 규모로 4조 원을 돌파하고, 정부가 4차 산업혁명 발 벤처 붐의 현재와 미래를 적극 지원하는 상황에서 현 상황이 정치적 보여주기식 무분별한 규제·이벤트성 국정감사에 그칠지, 사업 방향 전체를 판가름 짓는 계기가 될지 보고 있는 것.중개 플랫폼 출시를 앞둔 한 스타트업 대표는 ""이러한 흐름이 일시적일지, 주변 플랫폼 업체들과 함께 현 상황을 주시하고 있다""며 ""스타트업 활성화를 위해 움직이는 정부의 정책 방향성과 상충하는 행보로, 이런 법안은 결과적으로 플랫폼 스타트업의 활동을 억압할 수 있다""고 심려했다.또 다른 중개 플랫폼 스타트업 대표는 ""온플법 뿐만아니라, 전자상거래법 개정, 플랫폼 심사지침 제정까지 이루어지면서 IT 플랫폼 기업을 규제가 다각도로 이루어짐을 체감하고 있고, 현존하는 스타트업의 대부분을 이루는 플랫폼 기업들의 성장을 독려하면서도 한편으로는 이렇게 P2B-P2C 영역을 규제하니 혼란스럽다""며 ""과도한 규제는 부담능력이 높은 빅테크 기업은 살아남고, 후발주자인 스타트업만 피해를 볼 우려가 있다""고 지적했다.플랫폼 기업들의 책임을 강화해야 하는 것은 맞지만, 정부 부처별 무분별한 규제와 국정감사의 증인 채택은 글로벌 경쟁을 펼쳐야 하는 우리 플랫폼 기업의 발목만 잡는 결과가 될 수 있다고 보는 것.업계 관계자는 ""플랫폼은 소비자와 공급자를 연결하는 생태계를 성장시키는 역할을 하기에 그 자체가 규제대상이 되어서는 안 된다""며 ""긍정적 역할을 촉진하되 독점적 지배력이 형성될 때 제한적으로 규제가 이뤄져야 한다""고 강조했다.한편, 스타트업 기업 지원 부처인 중소벤처기업부는 오는 13일 코스포와 '혁신 스타트업 활성화' 간담회에 참석, '리걸테크'(LegalTech, 법률+기술) 분야 규제와 스타트업들의 애로사항을 논의할 예정이다."
565916,[카드] 낙후된 학사 관리 시스템…대학가에 필요한 '에듀테크',안서희 기자,2022.04.22 17:34:17,"[프라임경제] 4차 산업혁명과 비대면 시대의 도래로 최신 디지털 인프라 중심의 혁신적인 교육 방식을 일컫는 에듀테크에 대한 관심이 세계적으로 높아진 가운데, 대학교 내 학사 관리 시스템에 대한 학생들의 만족도는 47.2%에 불과한 것으로 나타났다."
554855,"경기창조경제혁신센터, 예비창업패키지 기업 대상 심화교육",이인애 기자,2021.10.26 09:57:16,"[프라임경제] 경기창조경제혁신센터가 중소기업벤처기업부 예비창업자 지원사업에 힘을 보탠다.경기창조경제혁신센터는 '예비창업패키지 지원사업' 성과 창출을 목표로 창업자 대상 심화교육을 추진한다고 26일 밝혔다.경기창조경제혁신센터는 '예비창업패키지 지원사업' 성과 창출을 목표로 창업자 대상 심화교육을 추진한다. ⓒ 경기창조경제혁신센터중소벤처기업부에서 추진하는 예비창업패키지는 혁신적인 기술창업 아이템이 있는 예비창업자를 대상으로 창업 사업화를 위한 △사업화 자금 △창업교육 △멘토링 등을 지원하는 사업이다.올해 48개 주관기관이 참여한 해당 사업에는 총 1530개 창업기업이 선정됐다. 이들은 협약기간인 1년 안에 시제품을 선보이게 된다. 유니콘 기업을 꿈꾸는 예비창업자들의 다양한 아이템과 비즈니스모델을 선보이는 장이 될 것이라는 게 업계 관측이다.예비창업패키지 선발자에게는 역량강화교육 16시간·심화교육 16시간으로 총 32시간의 참여자별 맞춤 창업교육이 진행된다. 창업자들의 성공가능성을 높이기 위한 프로그램으로 투자·경영·창업 전문가들의 멘토링이 제공된다.이날 창업자를 대상으로 경기창조경제혁신센터에서 열리는 심화교육도 성공 창업 멘토링의 일환이다.이번 교육은 창업자 투자유치 실전역량을 향상을 위해 투자 IR피칭 이해·IR사업계획서 작성 실습 등 당장 자금애로에 시달리는 창업자의 갈증해소를 목표로 하고 있다.예비창업패키지는 최대 1억원의 사업화 자금을 지원하고 △단계별 사업화 지원 △판로 지원 △네트워크 △투자 연계 등도 제공한다.또 기존 벤처 지원 사업과 연계한 지원도 제공된다. 대기업과 협력하는 '오픈이노베이션' 등 국민은행과 경기센터의 KB유니콘·신보의 NEST 선정 기업들이 대내외에서 성과를 보이고 있다.패키지 졸업 후에는 경기센터 성장사업본부를 중심으로 △글로벌 진출 △전문가 네트워킹 △대기업 비즈 매칭이 지원된다.김가현 경기창조경제혁신센터 주임은 ""경기센터가 보유한 경험과 인프라를 바탕으로 다양한 아이디어와 기술을 가진 예비창업자들의 든든한 동반자가 되겠다""며 ""세계의 무대로 진출하는 유니콘 기업 탄생의 목표""라고 포부를 밝혔다."
553291,"와이앤아처, 스포츠 분야 재창업 기업 지원 위한 캐스트데이 개최",이인애 기자,2021.09.27 18:13:47,"[프라임경제] 창업 실패경험이 있는 스포츠산업분야 재창업자 재기를 위한 기업 진단·맞춤형 재설계 프로그램 및 사업화 지원 프로그램이 진행된다.'2021 스포츠 재창업 지원사업' 프로그램의 액셀러레이팅 운영 기관인 와이앤아처는 최근 스포츠 분야 재창업 기업의 사업 확장 및 애로사항 해결을 위한 캐스트데이를 개최했다고 27일 밝혔다.와이앤아처가 최근 스포츠 분야 재창업 기업의 사업 확장 및 애로사항 해결을 위한 캐스트데이를 개최했다. ⓒ 와이앤아처행사에는 와이앤아처의 선발 기업 중 7개 사를 대상으로 현업 멘토 △조경현 KT alpha 차장 △손용선 스파크플러스 실장 △한정호 연구소기업협회의 사무총장이 참여했다. 참가 스타트업의 사업소개·그룹별 멘토링을 통해 상호 협력 분야를 논의하고 스타트업의 당면 과제를 분석·해결 방안 협력을 진행했다.실패 경험이 있는 스포츠산업분야 스타트업의 성공적인 재창업 및 사업화를 지원해 시장진출 확대 및 일자리 창출에 기여하기 위한 프로그램인 만큼 이 같은 산업 현장의 현업 멘토를 초빙해 멘토 노하우를 공유하고 협업을 약속하는 네트워킹 자리가 마련됐다.해당 프로그램은 4개월 전 킥오프미팅을 시작으로 △기업별 맞춤형 진단 컨설팅 △기업별 전담 멘토링 △힐링프로그램 △창업교육을 진행했다. 캐스트데이는 스타트업 별 사업 역량 스케일 업을 확인할 수 있는 시간이었다는 게 회사 측 설명이다.와이앤아처는 ""캐스트데이 이후 멘토단과 멘티 기업간의 협업 및 심화 멘토링을 진행할 계획""이라며 ""IR RUN/VCRT·A-stream·데모데이 등 스포츠 재창업 분야 스타트업의 성공적인 스케일 업을 위한 전방위 지원을 할 예정""이라고 말했다."
547595,"중기중앙회 ""상생형 스마트공장 지원사업 참여기업 모집""",박성현 기자,2021.06.28 13:10:26,"[프라임경제] 중소기업중앙회(회장 김기문)는 삼성전자‧삼성전기‧삼성SDI와 같이 오는 7월2일부터 2021년 상생형 스마트공장 구축 지원사업 참여기업 신청·접수를 받는다고 28일 밝혔다.2018년부터 추진 중인 상생형 스마트공장 구축 지원사업은 중소벤처기업부와 삼성이 5년 동안 총 1000억원을 지원했고, 올해 약 300개사를 지원할 계획이다.이번 지원사업엔 삼성과 거래 관계가 없는 중소·중견기업도 참여가 가능하고, 참여기업은 지원유형에 따라 총 사업비의 60% 내에서 6000만원 또는 1억원까지 사업비를 지원받을 수 있다.특히 소기업이 기초 수준의 스마트공장 구축을 진행하는 경우 최대 2000만원 한도로 사업비를 100%까지 지원받을 수 있다.참여기업에겐 중기중앙회가 운영하는 △손해공제·PL 단체보험료 인하 △수출 상담회 참여 우대 △포상(중소기업 유공자, 자랑스러운 중소기업인 등) 우대 △홈앤쇼핑 판로 지원사업 참여시 가점 등의 혜택도 제공된다.이어 △삼성전자 제조현장 혁신 활동 멘토링 △스마트 비즈엑스포 참가 등의 후속 연계사업도 지원된다."
592053,"케빈랩, 35억원 규모 Pre-A 투자유치 완료",안서희 기자,2023.02.02 16:14:21,"[프라임경제] 에너지 및 기후환경테크 분야 SaaS & D.N.A 기반 에너지 플랫폼 공급·서비스 제공 기업 케빈랩(대표 김경학)이 35억 규모의 Pre-A 투자유치를 완료했다고 2일 밝혔다.케빈랩이 35억 규모의 Pre-A 투자유치를 완료했다. ⓒ 케빈랩케빈랩은 △가정에너지관리플랫폼(퍼스트홈) △SaaS기반 ZEB건물 에너지 관리 플랫폼(L-BEMS) △신재생 에너지 통합모니터링플랫폼(REMS)을 공급하고 있는 에너지 ICT 분야 혁신스타트업이다.타임폴리오자산운용을 비롯한 △한화투자증권 △신용보증기금 △필로소피아벤처스 △아이스퀘어벤처스 △신한캐피탈등 6개 투자기관으로부터 35억 규모의 Pre-A 투자유치를 완료했다. 현재까지 케빈랩의 총 누적 투자 유치금액은 43억원이다.케빈랩은 자체개발한 무선통신장비(자가망 기반 저전력 장거리 무선통신(LPWA·RTU) 및 데이터수집, 분석 DIM(Data Ingestion Module) 기술을 보유하고 있다.이를 통해 △공동주택 및 가정에서 단위 에너지 소비량 및 분산전원(태양광, 전기차등) △대기환경정보 실시간 수집해 맞춤형 모니터링 △분석 및 예측, 자율제어, 빌링, 포인트 제공을 통해 에너지효율을 개선(절감) △수요반응(DR) △TOU(계시별요금제)등 다양한 혜택이 있는 에너지 데이터 기반의 국내 유일의 전주기 구독형 에너지관리플랫폼(EaaS, Energy as a Service)인 퍼스트홈(관리자용 Web, 입주민App)을 제공하고 있다.특히 최근 에너지공급망 위기로 인해 전기 및 난방비용이 크게 증가되고 있는 가운데 퍼스트홈을 통해 최대 20% 에너지절감 효과를 기대 할 수 있어서 많은 관심과 호응을 받고 있다.또한 케빈랩은 2020년부터 제로에너지건축물(ZEB)의 의무화 △그린리모델링 활성화에 따라 최신 디지털기술(DX)을 적용한 성능과 효율 개선 △경제성을 극대화한 클라우드(SaaS) 기반 건물 에너지관리플랫폼(L-BEMS)을 제공하고 있다.케빈랩은 매년 200% 이상 매출과 수주잔등 탄탄한 실적으로 바탕으로 금번 Pre-A 투자 유치를 완료했다. 투자금은 △가정 △건물 △신재생 플랫폼 고도화 △미래 기술개발 △마케팅 강화 △SaaS 서비스단지 확대를 위한 재원으로 활용 예정이다.김경학 케빈랩 대표는 ""최근 글로벌 에너지 공급망 위기와 비용증가로 에너지의 에너지절약 및 수요관리 관심과 필요성이 높아지고 있다""며 ""케빈랩은 에너지와 디지털기술(DX)의 융합을 통해 관리자와 사용자가 쉽고 편리한 혜택이 있는 지속가능한 수요관리서비스를 제공하며, 2025년 IPO상장을 통해 에너지 DX 및 ESG분야 글로벌 유니콘 기업으로 거듭날 것이다""라고 포부를 밝혔다."
553777,"[카드] 마인즈랩 '인공인간 은행원' 신한은행 첫 도입…""알고리즘 상용화""",윤인하 기자,2021.10.06 14:10:28,[프라임경제] 마인즈랩(대표 유태준)이 은행원 대신 고객을 응대하는 '인공인간 디지털 데스크'를 신한은행의 디지털 데스크·키오스크 등에 도입했다고 6일 밝혔다.
