576111,[AI 뉴스룸] CJ그룹 스타트업에 직접 투자 나선다,황이화 기자,2022.08.09 12:13:17,[프라임경제] 대기업의 스타트업에 대한 직접 투자는 창업 생태계 조성과 기업의 신성장 동력 확보 등 다양한 이유로 긍정적 평가를 받아왔습니다.특히 해외 대기업의 국내 스타트업 투자는 기업가치를 높이는 가장 뛰어난 수단으로 인정받고 있습니다. 국내 기업의 국내 스타트업 투자 또한 같은 맥락으로 평가받기 시작했습니다. CJ그룹의 투자전문기업 설립 소식을 AI뉴스룸으로 만나보세요.
604367,"[AI뉴스룸] 애플페이 인기↑, 카드사들의 선택은?",황이화 기자,2023.06.20 12:41:33,"[프라임경제] 애플페이의 인기가 높아지고 있습니다. 현대카드의 애플페이 단독 사용 기한이 오는 9월에 종료되는 것을 앞두고 다른 주요 카드사들도 애플페이 도입에 나설 예정입니다.삼성전자(005930)도 삼성페이의 유료화 가능성을 검토하고 있습니다. 애플페이는 현대카드로부터 결제 수수료를 받고 있는데, 이로 인해 삼성전자도 유료화를 고려하게 되었습니다.만일 삼성전자가 수수료를 부과하게 된다면 카드사들이 약 1000억원에 이르는 수수료를 지불할 것으로 예상됩니다."
563230,[AI뉴스룸] 윤석열 차기 정부 '부동산 시장' 훈풍 기대감,박성현 기자,2022.03.18 09:22:22,[프라임경제] '20대 대통령 선거'에 승리한 윤석열 당선인은 '부동산 안정화'를 위한 다양한 공약을 국민들에게 약속했다.윤 당선인은 그간 '내 집 마련'이 제한됐던 이유로 대출 규제를 꼽으면서 주택담보대출(이하 주담대) 규제를 완화할 뜻을 밝힌 것처럼 현 정부의 초강력 대출 규제 및 세제 관련으로 대수술을 추진할 전망이다.특히 재개발 및 재건축 등 도시정비사업에도 적지 않은 변화가 예고되고 있는데 그동안 해당 사업 추진에 제동을 걸었던 강력한 규제를 완화해 '공급 물량 최대화'를 꾀한다는 포부다.우선 5년 임기 내 목표 공급량은 250만호다. 재개발·재건축 규제 완화를 통한 민간주도 200만호와 공공주택 50만호(청년 원가주택 30만호·역세권 첫 집 주택 20만호)를 공급한다는 것이다.민심의 바로미터로 작용하는 부동산 정책을 통해 과연 윤 당선인이 내세운 공약들이 향후 성공적 정책으로 자리 잡을 수 있을지 관심이 집중된다.*기사 내 영상은 'AI기술'을 활용한 콘텐츠로 프라임경제의 '하이브리드 AI캐스터'는 다양한 분야의 뉴스를 새로운 형태로 선보이고 있습니다.
578074,[AI뉴스룸] 셀 코리아 극복은 '태조이방원'으로,황이화 기자,2022.08.30 14:42:05,"[프라임경제] 최근 주식시장이 눈에 띄는 회복세로 전환되었습니다. 이와 관련해 태조이방원이라는 키워드가 주목을 받았습니다. 태양광, 조선, 이차전지, 방산, 원전 등 다섯가지 산업 관련주의 급부상 때문인데요. 새로운 테마 '태조이방원'에 대해 알아보겠습니다."
541118,"[AI뉴스룸] ""국민의힘, 초선 의원 영향력에 주목""",박성현 기자,2021.04.19 21:08:14,"[프라임경제] 4·7 재보궐선거에서 국민의힘이 압도적 승리한 배경에는 2030세대들의 불안한 현실을 공감하고 상처난 마음을 치료할 수 있는 70년대생 초선 의원들의 영향력 때문이라는 목소리가 나오고 있다.국민의힘 초선 의원이 이번 선거를 성공적으로 일궈내고 이들이 차기 당 대표 하마평에 거론까지 되며 눈길을 끌고 있다. 그 대상은 강민국(경남 진주‧을)과 윤희숙(서울 서초‧갑), 김웅(서울 송파‧갑) 의원이다.강민국 의원은 4선 의원을 제치고 경남을 짊어질 대표적인 인물로 '2020년 국정감사 우수 국회의원 대상'을 수상했다. 윤희숙 의원은 '나는 임차인입니다'라는 5분 발언으로 화제가 된 인물이며, 김웅 의원은 베스트셀러 '검사내전' 저자로 ""당이 변하면 국민도 변하고 국민이 변하면 나라도 변한다""는 검사 출신 의원이다.*기사 내 영상은 'AI 기술'을 활용한 콘텐츠로 프라임경제의 '하이브리드 AI 캐스터'는 다양한 분야의 뉴스를 새로운 형태로 선 보이고 있습니다."
530531,"[AI뉴스룸] ""오디오 에세이 시장 뉴 패러다임 만들 터""",박성현 기자,2021.01.13 17:57:15,"[프라임경제] AI와 음성 번역 기술들의 발달과 보급으로 음성 콘텐츠에 대한 수요가 높아지고 있지만, 기존 서비스는 책의 텍스트만을 읽어 듣기 힘든 경우가 많다.최근 삶이오다(대표 최자인)는 아날로그와 AI가 결합한 플랫폼을 선보였다. 아날로그 형태의 책이 주는 진정성·공감대 있게 잘 풀어내기 위해 작가 40여명의 사연과 글을 들려주는 플랫폼 '나디오'를 통해 MZ세대에게 잔잔한 감동을 주고 있다.나디오는 카이스트 오픈벤처랩 육성기업에 선정되는 성과를 기록할 정도로 많은 기업들의 주목을 받고 있고, 올해 소셜벤처 '마리몬드'와 MOU를 체결했다.또한 나디오는 일반 작가들과 함께 윤유선 탤런트를 비롯해 오수영·김재호·이화자 작가 등 유명 작가도 참여하고 있으며, 독자 확대에 따른 구독자가 작가로 참여하는 비율이 20%에 달한다.최자인 대표는 ""나디오는 올해 오디오 필름(웹소설)이나 오디오 드라마 서비스를 선보일 계획""이라며 ""앞으로 힐링과 공감을 줄 수 있는 플랫폼이 되겠다""는 포부를 밝혔다.[AI뉴스룸] ""오디오 에세이 시장 뉴 패러다임 만들 터"" 캡처본. ⓒ 프라임경제*기사 내 영상은 'AI 기술'을 활용한 콘텐츠로 프라임경제의 '하이브리드 AI 캐스터'는 다양한 분야의 뉴스를 새로운 형태로 선 보이고 있습니다."
577303,"[AI뉴스룸] 교원그룹, 교실숲 조성해 건강한 교육환경 조성한다",황이화·추민선 기자,2022.08.23 11:30:18,[프라임경제] 대안학교를 향한 긍정적 여론의 근거 가운데 자연에서 뛰놀 수 있는 환경은 가장 중요한 부분이었습니다. 이제는 제도권 학교의 교실에서도 숲과 같은 환경을 통해 자연과 만나도록 유도하고 있습니다. 교육전문기업 교원그룹이 초등학교에 교실숲을 조성하는 사회공헌활동을 펼친다는 소식입니다.
542397,"[AI뉴스룸] ""공공재개발 성공 여부 흑석2구역에 달렸다""",박성현 기자,2021.04.29 17:21:58,"[프라임경제] '공공재개발 가늠자'로 평가받는 흑석2구역의 사업을 주도하는 서울주택도시공사(이하 SH)가 파격적인 사업 조건을 제시하면서 업계 이목을 집중시키고 있다. 공공재개발은 '5·6 부동산 대책' 일환으로 수도권 주택 공급 사업이다.공공재개발 후보지 중 흑석2구역은 가장 많은 주택 공급수와 훌륭한 입지를 바탕으로 '공공재개발 최대어'로 꼽힌다. 한강 조망권과 더불어 업무지구인 여의도나 강남과의 우수한 접근성을 자랑하며, 중앙대·중앙대학병원과 인접하는 등 우수한 조건들을 갖췄기 때문이다.문제는 재정비촉진지구 지정(2008년) 이후 주민들 찬반이 크게 엇갈려 14여년간 재개발 사업이 지지부진했으며, 경제적으로 풍요롭지 않은 서민들 수요도 상당하다는 점이다. 또 분양가가 10억원이 넘을 것으로 예상돼 현재 정책상 분양가 9억원이 넘는 아파트는 중도금 집단 대출이 제한된다는 점은 결국 분양가 80%의 현금 보유자만 받을 수 있다는 해석에 불만도 큰 문제다.이처럼 흑석2구역은 현재 기대와 우려가 공존하는 공공재개발 사업이 추진되고 있다. 과연 정부 및 서울시가 여러 난관을 합리적으로 극복하고, 공공재개발 '모범 선례'가 될지 기대된다.*기사 내 영상은 'AI 기술'을 활용한 콘텐츠로 프라임경제의 '하이브리드 AI 캐스터'는 다양한 분야의 뉴스를 새로운 형태로 선 보이고 있습니다."
582435,[AI뉴스룸] 빵 기계에 껴 숨진 20대…SPC 허영인 회장 사과,황이화 기자,2022.10.18 13:39:42,[프라임경제] 한 20대 여 직원이 SPC 계열사 제빵 공장 기계에 몸이 껴 숨진 안타까운 사고가 발생했습니다.고인은 고등학교 졸업 후 사실상 가장 역할을 했다는 것으로 알려졌는데요. 이에 허영인 SPC 회장이 공식 사과했습니다.
555585,"[Al뉴스룸] ""요소수 품귀 심각…'매점매석' 단속 나선다""",박성현 기자,2021.11.05 10:17:45,"[프라임경제] 국내 요소수 품귀 현상이 더욱 심해지고 있다. 웃돈 거래까지 보이던 요소수마저 점점 바닥을 드러내면서 물류 대란에 대한 우려도 심화되고 있다. 이미 국제유가 폭등으로 한차례 휩쓸었던 물가 역시 추가 상승을 피할 수 없을 것이란 전망이다.요소수는 경유 차량에서 발생하는 발암물질인 질소산화물(NOx)을 물과 질소로 바꿔주는 성분이다. 현재 운행되는 디젤 화물차 60%(200만대)에 의무 장착된 질소산화물 저감장치(SCR) 필수 품목이다. 만일 요소수가 부족할 경우 시동이 꺼지거나 속도가 20% 정도 감소해 사실상 운행이 어려워진다.이런 요소수 가격이 최근 중국 측 '원료 수출 제한'으로 급등하고 있다. 1만원 안팎(10ℓ당) 하던 요소수 가격은 온라인 사이트에서 14만원까지 치솟았으며, 주유소에서는 아예 구매할 수 없는 상황이다.자칫 산업계 연쇄 타격까지 우려되자 정부가 사태 진화를 위한 대책 마련에 나섰다.급한 대로 요소수 부족 장기화를 대비해 소방차 및 필수 화물차량에 우선 공급하는 안을 검토하고 있다. 아울러 사재기 혹은 웃돈 거래 등 불공정거래 행위를 막기 위한 공동 대응에도 적극 나선다는 방침이다.*기사 내 영상은 'AI기술'을 활용한 콘텐츠로 프라임경제의 '하이브리드AI캐스터'는 다양한 분야의 뉴스를 새로운 형태로 선보이고 있습니다."
